threshold,precision,recall,f1
0.24186857,0.2774493764662304,1.0,0.43438022919347336
0.29557142,0.2723429372272282,0.6513016994409367,0.38408151967769383
0.3239057,0.19652902033704053,0.23370789642032655,0.2135120541244481
